,Place_Id,Place_Name,Description,Category,City,Price,Rating,Coordinate,Lat,Long,Tags,Clean_Description
283,284,Pasar Baru,"Pasar Baru adalah kawasan perdagangan yang berpusat di Jalan Pasar Baru, Kelurahan Pasar Baru, Kecamatan Sawah Besar, Jakarta Pusat. Pusat perbelanjaan ini didirikan pada tahun 1820, dan merupakan pusat perbelanjaan tertua di Jakarta.Ujung selatan Jalan Pasar Baru berbatasan dengan Jalan Antara dan Jalan Pasar Baru Selatan, serta Jalan Pos yang berdekatan dengan Gedung Kesenian Jakarta. Ujung utara Jalan Pasar Baru berbatasan dengan Jalan Kyai Haji Samanhudi, dekat Metro Pasar Baru dan Jalan Gereja Ayam. Di sisi kiri dan kanan Jalan Pasar Baru terdapat toko pakaian, toko tekstil dan tailor, toko alat olahraga dan sepatu, toko kacamata, dan toko perhiasan emas.\nDi Pasar Baru banyak bermukim orang India-Indonesia. Orang India-Indonesia berdagang menjual kain, alat olahraga, dan sepatu di Pasar Baru. Pada tahun 2002 ada sekitar 2.000 keluarga India yang terdaftar sebagai penduduk Jakarta, dan sebagian besar di antara mereka tinggal di pusat kota, khususnya di kawasan Pasar Baru dan Pintu Air. Di kawasan Pasar Baru juga terdapat tempat ibadah masyarakat India-Indonesia.\n\n",Pusat Perbelanjaan,Bandung,0,4.3,"{'lat': -6.9177044, 'lng': 107.6036014}",-69.177,1.076.036,"['pasar', 'baru', 'toko']",pasar baru kawasan dagang pusat jalan pasar baru lurah pasar baru camat sawah besar jakarta pusat pusat belanja diri tahun 1820 rupa pusat belanja tua jakartaujung selatan jalan pasar baru batas jalan jalan pasar baru selatan jalan pos dekat gedung seni jakarta ujung utara jalan pasar baru batas jalan kyai haji samanhudi dekat metro pasar baru jalan gereja ayam sisi kiri kanan jalan pasar baru toko pakai toko tekstil tailor toko alat olahraga sepatu toko kacamata toko hias emasndi pasar baru banyak mukim orang indiaindonesia orang indiaindonesia dagang jual kain alat olahraga sepatu pasar baru tahun 2002 2000 keluarga india daftar bagai duduk jakarta besar tinggal pusat kota khusus kawasan pasar baru pintu air kawasan pasar baru tempat ibadah masyarakat indiaindonesiann
284,285,Taman Sejarah Bandung,"Taman Sejarah Bandung adalah taman yang terletak di belakang Balai Kota Bandung, kompleks Pemerintahan Kota Bandung. Taman ini berfungsi untuk mengenalkan sejarah di Kota Bandung. Taman ini dilengkapi informasi mengenai pemimpin kota Bandung dari masa ke masa. Pembangunan taman ini menghabiskan anggaran sekitar 3,5 miliar rupiah.",Budaya,Bandung,0,4.6,"{'lat': -6.9103086, 'lng': 107.6098619}",-691.031,1.076.099,"['bandung', 'taman', 'kota']",taman sejarah bandung taman letak belakang balai kota bandung kompleks perintah kota bandung taman fungsi kenal sejarah kota bandung taman lengkap informasi kena pimpin kota bandung masa masa bangun taman habis anggar 35 miliar rupiah
285,286,Roemah Seni Sarasvati,"Roemah Seni Sarasvati adalah sebuah galeri yang berlokasi di Jl. Jendral Sudirman 137, Bandung. RSS merupakan project utama Sarasvati Arts Management yang dibangun dengan tujuan untuk memperkenalkan berbagai keragaman seni budaya. RSS juga merupakan tempat bertukar gagasan dan kepedulian untuk menciptakan identitas unik bagi Kota Bandung serta merawat kreativitas dan pengetahuan. Salah satu program kerja yang sedang dirancang adalah Grote Postweg Art Project.",Budaya,Bandung,0,4.4,"{'lat': -6.9204173, 'lng': 107.5996425}",-692.042,1.075.996,"['sarasvati', 'rss', 'project']",roemah seni sarasvati buah galeri lokasi jl jendral sudirman 137 bandung rss rupa project utama sarasvati arts management bangun tuju kenal bagai ragam seni budaya rss rupa tempat tukar gagas peduli cipta identitas unik kota bandung rawat kreativitas tahu salah satu program kerja sedang rancang grote postweg art project
286,287,Puspa Iptek Sundial,"Puspa Iptek Sundial adalah wahana pendidikan yang terletak di kawasan Kota Baru Parahyangan, Padalarang, Bandung, Jawa Barat. Puspa Iptek Sundial diresmikan pada tanggal 11 Mei 2002, bertepatan dengan momen Hari Pendidikan Nasional. Keberadaan Puspa Iptek Sundial merupakan upaya penting bagi perwujudan Kota Baru Parahyangan sebagai Kota Mandiri yang berwawasan pendidikan. Mulai tahun 2013 area alat peraga di Puspa Iptek Sundial juga diperluas serta fasilitasnya diperlengkap, seiring dengan semakin tingginya minat dan kepedulian masyarakat terhadap dunia sains dan teknologi.",Taman Hiburan,Bandung,25000,4.4,"{'lat': -6.852207999999999, 'lng': 107.493882}",-685.221,1.074.939,"['sundial', 'iptek', 'puspa']",puspa iptek sundial wahana didik letak kawasan kota baru parahyangan padalarang bandung jawa barat puspa iptek sundial resmi tanggal 11 mei 2002 tepat momen hari didik nasional puspa iptek sundial rupa upaya penting wujud kota baru parahyangan bagai kota mandiri wawas didik mulai tahun 2013 area alat aga puspa iptek sundial luas fasilitas lengkap iring makin tinggi minat peduli masyarakat hadap dunia sains teknologi
287,288,Masjid Salman ITB,"Masjid Salman ITB adalah masjid kampus yang terletak di Jalan Ganesha 7, Lebak Siliwangi, Coblong, Kota Bandung atau tepat di depan area Kampus ITB Ganesha. Dengan luas lahan 7800 m2 dan luas bangunan masjid 1225 m2, Masjid Salman dilengkapi dengan berbagai fasilitas penunjang seperti kantin, air minum gratis, mini market, dan ruang serbaguna. Masjid yang dibuka pada tahun 1972 ini merupakan masjid kampus pertama di Indonesia.",Tempat Ibadah,Bandung,0,4.8,"{'lat': -6.893664299999999, 'lng': 107.611271}",-689.366,1.076.113,"['masjid', 'kampus', 'salman']",masjid salman itb masjid kampus letak jalan ganesha 7 lebak siliwangi coblong kota bandung tepat depan area kampus itb ganesha luas lahan 7800 m2 luas bangun masjid 1225 m2 masjid salman lengkap bagai fasilitas tunjang kantin air minum gratis mini market ruang serbaguna masjid buka tahun 1972 rupa masjid kampus pertama indonesia
288,289,Curug Aseupan,"Curug Aseupan berada di kawasan Curug Tilu Leuwi Opat. Curug ini merupakan bintang utama dari beberapa curug di sini. Jika diceritakan, kecantikannya bisa lah buat mengisi galeri dan feed instagram. Curug ini sendiri berada di Dusun Ciwangan, Kelurahan Cihanjuang rahayu, kecamatan Parangpong, Kabupaten Bandung Barat. Sekitar 9 KM dari Lembang yang jarangnya cukup berdekatan dengan Curug Cimahi. Bukan hanya menyajikan pemandangan air terjun, di sekitar curug juga terdapat area camping ground yang cukup luas.",Cagar Alam,Bandung,10000,4.7,"{'lat': -6.7875652, 'lng': 107.5822844}",-678.757,1.075.823,"['curug', 'ciwangan', 'parangpong']",curug aseupan kawasan curug tilu leuwi opat curug rupa bintang utama beberapa curug sini cerita cantik lah buat isi galeri feed instagram curug sendiri dusun ciwangan lurah cihanjuang rahayu camat parangpong kabupaten bandung barat 9 km lembang jarang cukup dekat curug cimahi bukan saji pandang air terjun curug area camping ground cukup luas
289,290,Museum Pendidikan Nasional,"Museum Pendidikan Nasional Universitas Pendidikan Indonesia diresmikan oleh Gubernur Jawa Barat, H. Ahmad Heryawan, Lc. Pembangunan Museum Pendidikan Nasional ini merupakan salah satu bentuk tanggung jawab UPI sebagai perguruan tinggi yang memiliki kepedulian terhadap kelestarian warisan sejarah budaya bangsa khususnya dibidang pendidikan. Museum pada umumnya memamerkan benda koleksi yang berasal dari masa lalu, namun hal tersebut berbeda dengan Museum Pendidikan Nasional Universitas Pendidikan Indonesia. Museum ini menyajikan bagaimana pendidikan dimasa yang akan datang, karena saat ini pendidikan menjadi bersifat forecasting atau ramalan. Keberadaan Museum Pendidikan Nasional diharapkan mampu menjadi wahana pusat penelitian, serta sumber belajar dan pembelajaran, yang dapat meningkatkan kompetensi pendidik maupun wawasan pembelajar dalam mengupayakan peningkatan mutu pendidikan, sekaligus menjadi tujuan wisata budaya di Jawa Barat dan Nasional. Karena pada dasarnya manusia tidak mempelajari masa lalu, melainkan masa depan.",Budaya,Bandung,5000,4.6,"{'lat': -6.859747400000001, 'lng': 107.5941693}",-685.975,1.075.942,"['didik', 'nasional', 'museum']",museum didik nasional universitas didik indonesia resmi gubernur jawa barat h ahmad heryawan lc bangun museum didik nasional rupa salah satu bentuk tanggung jawab upi bagai guru tinggi milik peduli hadap lestari waris sejarah budaya bangsa khusus bidang didik museum umum pamer benda koleksi asal masa lalu sebut beda museum didik nasional universitas didik indonesia museum saji bagaimana didik masa datang didik jadi sifat forecasting ramal museum didik nasional harap mampu jadi wahana pusat teliti sumber ajar ajar tingkat kompetensi didik maupun wawas ajar upaya tingkat mutu didik sekaligus jadi tuju wisata budaya jawa barat nasional dasar manusia ajar masa lalu masa depan
290,291,Water Park Bandung Indah,Bandung Indah Waterpark merupakan salah satu kolam renang yang ada di Bandung. Menyediakan berbagai wahana permainan air yang cocok bagi keluarga. Terdapat kolam renang untuk dewasa dan anak-anak. Pengunjung dapat melakukan olahraga renang dan rekreasi.,Taman Hiburan,Bandung,50000,4.0,"{'lat': -6.980580700000001, 'lng': 107.5856567}",-698.058,1.075.857,"['renang', 'kolam', 'bandung']",bandung indah waterpark rupa salah satu kolam renang bandung sedia bagai wahana main air cocok keluarga kolam renang dewasa anakanak unjung laku olahraga renang rekreasi
291,292,Curug Anom,"Curug Anom adalah sebuah air terjun yang memiliki dinding batu atau tebing berbentuk flat, sehingga sekilas terlihat seperti tembok, padahal ini nyata tebing batu yang memiliki permukaan rata dengan ketinggian kurang lebih 30 meter. Lokasi Curug Anom berada dalam kawasan obyek wisata Natural Hill Lembang, tepatnya di Jln. Kolonel Masturi, Kec. Cisarua, Kab. Bandung Barat, Jawa Barat. Meskipun debit air di Curug Anom Lembang ini tidak terlalu besar, namun karena ukuran tebing yang sangat tinggi, maka cipratan air yang jatuh dari atas akan terasa seperti hujan lokal. Aliran air yang jatuh mengikuti permukaan dinding tebing yang rata dan kemudian membentur dasar air terjun terlihat seprti seuntai kain sutra yang menghiasi dinding batu.",Cagar Alam,Bandung,0,4.6,"{'lat': -6.811600899999998, 'lng': 107.5695213}",-68.116,1.075.695,"['anom', 'tebing', 'dinding']",curug anom buah air terjun milik dinding batu tebing bentuk flat kilas lihat tembok padahal nyata tebing batu milik muka rata tinggi kurang lebih 30 meter lokasi curug anom kawasan obyek wisata natural hill lembang tepat jln kolonel masturi kec cisarua kab bandung barat jawa barat meski debit air curug anom lembang terlalu besar ukur tebing sangat tinggi ciprat air jatuh atas asa hujan lokal alir air jatuh ikut muka dinding tebing rata kemudian bentur dasar air terjun lihat seprti unta kain sutra hias dinding batu
292,293,Taman Badak,"Taman Badak ini baru saja diresmikan pada tanggan 19 Desember 2017 oleh Bapak Ridwan Kamil sebagai Wali Kota Bandung. Terdapat Patung Badak yang berusia puluhan tahun di taman ini yang menjadi ikonnya. Patung Badak tersebut direvitalisasi, sehingga kini tampilannya baru dan menjadi spot foto favorit bagi para pengunjung. Selain Patung Badak, juga terdapat Patung Dewi Sartika yang berada di samping Taman Badak yang juga turut direvitalisasi, tetapi Patung Dewi Sartika ini bentuk awalnya kecil dan kini telah diperbesar.",Taman Hiburan,Bandung,0,4.5,"{'lat': -6.9132752, 'lng': 107.6094908}",-691.328,1.076.095,"['badak', 'patung', 'revitalisasi']",taman badak baru resmi tanggan 19 desember 2017 bapak ridwan kamil bagai wali kota bandung patung badak usia puluh tahun taman jadi ikon patung badak sebut revitalisasi kini tampil baru jadi spot foto favorit unjung patung badak patung dewi sartika samping taman badak turut revitalisasi patung dewi sartika bentuk awal kecil kini besar
293,294,Taman Film,"Taman Film adalah salah satu taman tematik dan ruang terbuka publik di Kota Bandung yang terletak di bawah Jembatan Pasupati, Bandung, Jawa Barat. Taman ini diresmikan oleh Wali kota Bandung, Ridwan Kamil, pada tanggal 14 September 2014. Taman ini memiliki konsep bioskop terbuka yang modern agar warga dapat beraktivitas di taman dan mendapat sarana menonton film secara gratis. Taman Film dikelola Komunitas Film Bandung dan Dinas Pertamanan Kota Bandung.",Budaya,Bandung,0,4.3,"{'lat': -6.8986869, 'lng': 107.6077451}",-689.869,1.076.077,"['film', 'taman', 'bandung']",taman film salah satu taman tematik ruang buka publik kota bandung letak bawah jembatan pasupati bandung jawa barat taman resmi wali kota bandung ridwan kamil tanggal 14 september 2014 taman milik konsep bioskop buka modern warga aktivitas taman sarana tonton film cara gratis taman film kelola komunitas film bandung dinas taman kota bandung
294,295,Museum Nike Ardilla,"Museum Nike Ardilla diresmikan atau dibuka untuk umum tepat di hari dimana almarhumah Nike Ardilla jika masih hidup berusia 21 tahun. Diresmikan langsung sendiri oleh pihak keluarga yaitu ayahnya sendiri (Almarhum) R.Eddy Kusnaedi dengan pemotongan kue ulang tahun, dan disaksikan langsung di depan komunitas Nike Ardilla Fans Club. Museum ini menempati sebuah bangunan Rumah yang akan menjadi saksi bisu serta menyimpan segala kenangan Nike Ardilla selama hidupnya, dan populer juga dengan sebutan Rumah Nike Ardilla (RNA). Sahabat travelerâ€™s, Konsep dasar bangunan Rumah Nike Ardilla (RNA) ini adalah merupakan paduan desain yang menyerupai Planet Hollywood, Hard Rock Cafe dan Museum pada umumnya yang biasa kita lihat. Museum Nike Ardilla ini menempati bangunan 2 lantai seluas 500 meter persegi, dimana lantai pertama digunakan sebagai tempat tinggal keluarga almarhumah Nike Ardila. Sementara di lantai 2 Museum, selain digunakan sebagai ruang pamer barang koleksi Nike Ardilla, Aksesoris serta benda-benda pribadi miliknya, anda juga bisa menyaksikan seperti apa sih ruang pribadi berupa kamar Nike Ardilla dengan segala isinya.",Budaya,Bandung,0,4.6,"{'lat': -6.9406015, 'lng': 107.6725445}",-69.406,1.076.725,"['nike', 'ardilla', 'museum']",museum nike ardilla resmi buka umum tepat hari mana almarhumah nike ardilla hidup usia 21 tahun resmi langsung sendiri pihak keluarga ayah sendiri almarhum reddy kusnaedi potong kue ulang tahun saksi langsung depan komunitas nike ardilla fans club museum tempat buah bangun rumah jadi saksi bisu simpan segala kenang nike ardilla lama hidup populer sebut rumah nike ardilla rna sahabat traveler s konsep dasar bangun rumah nike ardilla rna rupa padu desain rupa planet hollywood hard rock cafe museum umum biasa lihat museum nike ardilla tempat bangun 2 lantai luas 500 meter persegi mana lantai pertama bagai tempat tinggal keluarga almarhumah nike ardila lantai 2 museum bagai ruang pamer barang koleksi nike ardilla aksesoris bendabenda pribadi milik saksi apa sih ruang pribadi upa kamar nike ardilla segala isi
295,296,Batununggal Indah Club,"Kolam renang Batununggal merupakan salah satu kolam renang yang digemari warga Bandung saat liburan. Kolam renang berada di kawasan komplek perumahan Batununggal Insah Estate. Buat kamu yang paham dengan perumahan tersebut pasti mudah sekali untuk menuju ke lokasi. Kolam renang ini sebenarnya bernama Kolam Renang Batununggal Indah Club atau kolam renang BIC. Kolam renang ini merupakan salah satu fasilitas exclusive bagi para penghuni perumahan. Meskipun merupakan fasilitas perumahan, tetapi pihak pengelola sudah membuka untuk umum. Jadi buat kamu yang berada di Bandung dan sekitarnya tanpa harus tinggal di perumahan tersebut sudah bisa menikmati liburan di sana sob.",Taman Hiburan,Bandung,70000,4.4,"{'lat': -6.963229999999999, 'lng': 107.626416}",-696.323,1.076.264,"['renang', 'kolam', 'batununggal']",kolam renang batununggal rupa salah satu kolam renang gari warga bandung libur kolam renang kawasan komplek rumah batununggal insah estate buat kamu paham rumah sebut mudah sekali tuju lokasi kolam renang benar nama kolam renang batununggal indah club kolam renang bic kolam renang rupa salah satu fasilitas exclusive huni rumah meski rupa fasilitas rumah pihak kelola buka umum jadi buat kamu bandung tinggal rumah sebut nikmat libur sana sob
296,297,Mountain View Golf Club,"Selamat Datang di Mountain View Golf Club Dago Pakar Bandung. Golf Course dengan 72 par, 18 hole telah dirancang oleh Juara dunia 5 kali asal Inggris Peter Thompson dan tentu saja achitect terkenal Ross Peret, terletak di dalam kompleks perumahan bergengsi hanya 30 menit dari bandara internasional Bandung atau 20 menit dari pusat kota. Pegolf dan pengunjung yang duduk di barisan depan akan disajikan pemandangan dari Club House dan lapangan golf di pegunungan dekat dengan kota Bandung. Dilengkapi fasilitas kelas dunia, lengkap dengan kamar Vip, Ruang Pijat, Loker mewah untuk pria dan wanita, Champions Bar, Restoran dan Toko Golf yang berdekatan dengan pintu masuk lobi.",Cagar Alam,Bandung,375000,4.4,"{'lat': -6.8629384, 'lng': 107.6482191}",-686.294,1.076.482,"['golf', 'club', 'menit']",selamat datang mountain view golf club dago pakar bandung golf course 72 par 18 hole rancang juara dunia 5 kali asal inggris peter thompson achitect kenal ross ret letak kompleks rumah gengsi 30 menit bandara internasional bandung 20 menit pusat kota golf unjung duduk baris depan saji pandang club house lapang golf gunung dekat kota bandung lengkap fasilitas kelas dunia lengkap kamar vip ruang pijat loker mewah pria wanita champions bar restoran toko golf dekat pintu masuk lobi
297,298,Gunung Lalakon,"Gunung Lalakon merupakan sebuah gunung yang terdapat di Kampung Jelegong, Desa Badaraksa, Kecamatan Kutawaringin, Kabupaten Bandung, Jawa Barat dan memiliki ketinggian 870 meter. Gunung Lalakon terkenal dikarenakan bentuknya yang menyerupai kerucut sempurna atau piramida.\nGunung Lalakon dikenal juga dengan nama Gunung Sabelas karena di puncak gunung ini terdapat dua buah tower PLN yang bila dilihat dari kejauhan membentuk angka 11, tower milik PLN ini terhubung dengan PLTA Saguling. Sehingga, untuk keamanan tower beserta fungsinya inilah yang menjadikan perijinan ke gunung ini sedikit ketat, tidak mengagetkan ketika akan mendekati puncak banyak bambu yang dirintangkan ke jalur dengan tujuan menutup jalur pendakian .\nSelain keberadaan tower milik PLN, di gunung ini juga terdapat beberapa situs batuan, seperti Batu Lawang, Batu Pabiasan, Batu Warung, Batu Pupuk, Batu Renges, Batu Gajah, dan sebuah Batu Panjang yang terletak di atas puncak. Menurut salah seorang tokoh masyarakat Kampung Badaraksa, Abah Acu, ""secara filosofis, Gunung Lalakon adalah perlambang sebuah lakon dari kehidupan manusia. Batu-batu tadi merepresentasikan berbagai profesi (lakon) yang dipilih oleh manusia.""\nPemandangan dari gunung ini cukup bagus, seluruh sudut Kabupaten Bandung bisa terlihat dari puncaknya, termasuk pemandangan Waduk Saguling di sebelah barat. Beberapa sisi gunung ini sudah rusak oleh aktivitas galian liar (galian C), seperti di area Cipatik di sisi utara dan area Situwangi di sisi barat.",Cagar Alam,Bandung,0,4.8,"{'lat': -6.958055600000001, 'lng': 107.5205556}",-695.806,1.075.206,"['gunung', 'batu', 'lalakon']",gunung lalakon rupa buah gunung kampung jelegong desa badaraksa camat kutawaringin kabupaten bandung jawa barat milik tinggi 870 meter gunung lalakon kenal bentuk rupa kerucut sempurna piramidangunung lalakon kenal nama gunung sabelas puncak gunung buah tower pln bila lihat jauh bentuk angka 11 tower milik pln hubung plta saguling aman tower fungsi jadi perijinan gunung sedikit ketat kaget dekat puncak banyak bambu rintang jalur tuju tutup jalur daki nselain tower milik pln gunung beberapa situs batu batu lawang batu pabiasan batu warung batu pupuk batu renges batu gajah buah batu panjang letak atas puncak turut salah orang tokoh masyarakat kampung badaraksa abah acu cara filosofis gunung lalakon perlambang buah lakon hidup manusia batubatu tadi representasi bagai profesi lakon pilih manusianpemandangan gunung cukup bagus seluruh sudut kabupaten bandung lihat puncak masuk pandang waduk saguling belah barat beberapa sisi gunung rusak aktivitas gali liar gali c area cipatik sisi utara area situwangi sisi barat
